Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780627929,1000,,Aggregated,473.100000,0.000000,100,110,110,120,140,160,200,230,310,350,370,60463,0,100,87.28446170568792,0.5616580001515104,371.72444899988477,11053.597737459273
1780627930,1000,,Aggregated,473.100000,0.000000,100,110,110,120,140,160,200,230,310,350,370,60463,0,100,87.28446170568792,0.5616580001515104,371.72444899988477,11053.597737459273
1780627931,1000,,Aggregated,473.700000,0.000000,100,110,110,120,140,160,210,250,340,380,380,61833,0,100,88.26711141862847,0.5616580001515104,384.4403000002785,11051.473662930797
1780627932,1000,,Aggregated,473.700000,0.000000,100,110,110,120,140,160,210,250,340,380,380,61833,0,100,88.26711141862847,0.5616580001515104,384.4403000002785,11051.473662930797
1780627933,1200,,Aggregated,473.700000,0.000000,100,110,110,120,140,160,210,250,340,380,380,61833,0,100,88.26711141862847,0.5616580001515104,384.4403000002785,11051.473662930797
1780627934,1400,,Aggregated,477.800000,0.000000,100,110,110,120,140,170,240,300,610,730,940,63294,0,100,91.6248268572389,0.5616580001515104,944.0780670011009,11053.274196606313
1780627935,1600,,Aggregated,477.800000,0.000000,100,110,110,120,140,170,240,300,610,730,940,63294,0,100,91.6248268572389,0.5616580001515104,944.0780670011009,11053.274196606313
1780627936,1800,,Aggregated,477.800000,0.000000,100,110,110,120,140,170,240,300,610,730,940,63294,0,100,91.6248268572389,0.5616580001515104,944.0780670011009,11053.274196606313
1780627937,2000,,Aggregated,489.100000,0.000000,100,110,110,120,150,220,640,830,1200,1400,1600,65062,0,100,109.81567290045035,0.5616580001515104,1622.1168150004814,11044.35091143832
1780627938,2200,,Aggregated,489.100000,0.000000,100,110,110,120,150,220,640,830,1200,1400,1600,65062,0,100,109.81567290045035,0.5616580001515104,1622.1168150004814,11044.35091143832
1780627939,2400,,Aggregated,489.100000,0.000000,100,110,110,120,150,220,640,830,1200,1400,1600,65062,0,100,109.81567290045035,0.5616580001515104,1622.1168150004814,11044.35091143832
1780627940,2600,,Aggregated,508.900000,0.000000,100,110,120,130,160,380,1100,1600,2100,3100,4800,66453,0,100,139.14460821111336,0.5616580001515104,4822.598265998749,11044.157043323852
1780627941,2800,,Aggregated,508.900000,0.000000,100,110,120,130,160,380,1100,1600,2100,3100,4800,66453,0,100,139.14460821111336,0.5616580001515104,4822.598265998749,11044.157043323852
